id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53239776,"Spacious and Bright, 2-Story Executive Loft",23916014,Braden,,District 14,32.8097,-96.75627,Entire home/apt,149,19,2,2022-03-29,1.30,61,198,2,
53253320,Vibrant Home by Bishop Arts & Downtown,315410655,Alisha And Oscar,,District 1,32.72788,-96.84933,Entire home/apt,59,2,27,2022-04-04,5.74,1,102,27,
53254023,Honey’s Home,431130726,Alicia,,District 14,32.85356,-96.76672,Entire home/apt,105,1,2,2021-11-21,0.41,1,40,2,
53258922,Preston Hollow Home + Garage Apt / Large Yard,430957331,Deisy,,District 13,32.87945,-96.78607,Entire home/apt,323,5,2,2022-02-07,0.85,18,343,2,
53263002,Full House,99278502,Mia,,District 6,32.78522,-96.85558,Entire home/apt,488,1,9,2022-03-20,1.84,1,344,9,
53263511,Huge 2X2| Pool|Gym|Parking|BBQ|Oaklawn|Near Mall,314010499,Vanity,,District 2,32.81514,-96.81994,Entire home/apt,113,1,15,2022-03-28,3.21,4,30,15,
53264421,Cozy 1-Bedroom Oaklawn condo,431215482,Rick,,District 14,32.81413,-96.81186,Entire home/apt,68,1,1,2022-04-01,1,1,257,1,
53264863,R&P Modern Uptown Luxury Condo +Wifi+Netflix+Alexa,257704044,Eddie,,District 2,32.8001,-96.78065,Entire home/apt,104,1,6,2022-02-13,1.21,6,351,6,
53268897,New Cozy Home in Dallas near Bishop Arts District,431246376,Carlos,,District 1,32.73548,-96.8431,Entire home/apt,221,2,5,2022-04-01,1.52,1,282,5,
53272878,Amazing Mediterranean style Villa in Highland Park,406994516,Jyoti,,District 13,32.8347,-96.81554,Entire home/apt,2000,2,1,2021-11-26,0.22,1,365,1,
53273210,Quiet & Comfy Minutes from White Rock Lake,11450240,Rebecca And Clay,,District 7,32.79522,-96.70553,Entire home/apt,190,1,16,2022-04-04,5.22,5,80,16,
53274352,Downtown Historic District Spacious Stay next to Convention Center,431286808,Vector Travel Dallas,,District 14,32.78116,-96.80463,Entire home/apt,133,2,40,2022-04-04,8.57,1,360,40,
53277362,7 Beds  | 14 Guests | 3 miles to Downtown Dallas,405460414,Kelsie,,District 6,32.7812,-96.84843,Entire home/apt,281,2,14,2022-03-25,3.96,10,337,14,
53279908,Preston Hollow Charming Cottage / Large Yard,430957331,Deisy,,District 13,32.88049,-96.78826,Entire home/apt,251,5,4,2022-03-24,0.92,18,356,4,
53280093,#2 Ashcrest by Cedar Ridge Preserve,43897852,Ruth,,District 3,32.64312,-96.95496,Private room,39,1,0,,,9,67,0,
53280915,Bishop Arts Studio w/ Free Parking WiFi,338035606,Dereck,,District 1,32.75358,-96.8276,Entire home/apt,89,1,12,2022-03-18,2.43,2,102,12,
53282412,Cozy Downtown Dallas Hideaway with City Views,200596561,Adrianna,,District 2,32.77029,-96.79289,Entire home/apt,117,1,31,2022-04-03,8.23,1,346,31,
53283664,Luxury 1br with pool,430647612,Felicia,,District 2,32.78531,-96.78199,Entire home/apt,54,1,53,2022-04-09,11.69,1,330,53,
53288591,8S. DallasTX Big Discount 1 bedroom Queen bed WiFi,423613229,David And Sophia,,District 12,33.01375,-96.86604,Private room,10,1,4,2022-04-09,4,15,365,4,
53294752,NEW! 2 MIN WALK TO DOWNTOWN+UPTOWN+VICTORY PARK,59344433,Elizabeth,,District 14,32.78938,-96.80403,Entire home/apt,162,2,9,2022-01-02,1.91,1,0,9,
53295003,"Northaven's charming
private apartment",431470852,Raul,,District 13,32.90243,-96.87006,Entire home/apt,78,2,6,2022-03-26,3.10,1,34,6,
53306465,"✧CHILD-READY W/CRIB, CHANGING TABLE, KING BED+MORE",51662786,Shelby,,District 2,32.79565,-96.76506,Entire home/apt,84,2,9,2022-03-20,2.03,22,84,9,
53308200,Lower Greenville Townhome Completely Walkable!,414861542,Jacob,,District 2,32.80856,-96.77019,Entire home/apt,174,2,12,2022-04-03,2.69,8,161,12,
53309934,NEW Modern Boutique Studio | 500 sq ft near DT DAL,47055693,Gabriel,,District 2,32.79553,-96.76781,Entire home/apt,93,1,20,2022-04-03,4.96,22,344,20,
53310049,Great Nights Sleep In a Cozy Modern Mini Studio,47055693,Gabriel,,District 2,32.795,-96.77003,Entire home/apt,85,1,23,2022-04-04,4.93,22,339,23,
53310118,Cozy Studio with a comfortable Queen Bed near DT,47055693,Gabriel,,District 2,32.79488,-96.76951,Entire home/apt,92,1,18,2022-04-03,3.86,22,340,18,
53310312,NEW Cozy Studio in Historic District near DT DAL,47055693,Gabriel,,District 2,32.79615,-96.7696,Entire home/apt,94,1,19,2022-03-18,4.25,22,327,19,
53310361,Rare Contemporary Mini Studio - Queen Bed near DT,47055693,Gabriel,,District 2,32.7945,-96.76855,Entire home/apt,88,1,21,2022-04-04,4.47,22,340,21,
53312904,Delightful 2 Beds Apartment in Uptown!!,431616306,James,,District 14,32.801105,-96.802734,Entire home/apt,101,1,10,2022-04-07,7.14,3,267,10,
53313085,Farmhouse-ish. Farmhouse decor without the farm.,49028930,Brett,,District 2,32.80846,-96.81186,Entire home/apt,75,30,2,2022-03-06,0.62,9,264,2,
53325951,★Stylish 1BR apt w/fully equipped Kitchen 🏘,381968845,Mark,,District 13,32.86825,-96.75265,Entire home/apt,115,1,1,2022-02-07,0.48,22,345,1,
53326120,"★Cozy 1BR Apt near Parks, Mall &Nature 🏘",381968845,Mark,,District 13,32.86597,-96.75371,Entire home/apt,114,1,4,2022-03-19,1.21,22,359,4,
53327304,"Eclectic 2 bedroom, 1 bath residential home",138426935,Adam,,District 4,32.71851,-96.7875,Entire home/apt,194,2,0,,,2,36,0,
53327633,Sweet Glamping,278666989,Ilona,,District 8,32.67299,-96.75518,Private room,12,2,1,2022-02-28,0.71,7,194,1,
53329126,Best area gated community swimming pool shopping,413855313,Avi,,District 11,32.88697,-96.77251,Entire home/apt,85,4,1,2021-11-22,0.21,10,269,1,
53331126,2 Bed 2 Bath Getaway Close to DwnTwn Dallas,334800981,Joseph,,District 14,32.80093,-96.791,Entire home/apt,173,2,8,2022-01-16,1.70,6,70,8,
53344436,The Grigsby off Cedar Springs,226511427,Sarah,,District 14,32.81334,-96.81278,Entire home/apt,113,1,18,2022-03-26,4.12,4,86,18,
53346414,NEW Cozy Spacious Corporate Housing,277983957,Vacay,,District 12,33.0151,-96.79559,Entire home/apt,89,5,4,2022-02-28,0.86,1,44,4,
53346947,Private 1-bedroom rental unit with free parking,34573280,Wande,,District 11,32.96053,-96.812,Private room,51,1,11,2022-01-09,2.32,1,0,11,
53349624,Amyfinehouse Uptown Dallas Luxe 3BR| Pool+Gym+Desk,36151189,Grace,,District 14,32.80461,-96.80267,Entire home/apt,277,4,11,2022-03-26,2.46,19,100,11,
53353253,3 bedroom townhouse with free street parking!,195512125,Randy,,District 7,32.77158,-96.76848,Entire home/apt,214,2,8,2022-02-27,1.79,5,354,8,
53356891,NEW Dallas Condo - 1 bedroom / 1 bath + pool view,121544944,Taylor,,District 11,32.95509,-96.79957,Entire home/apt,121,1,4,2022-03-19,1.41,3,351,4,
53358412,Matinee Madness near Lower Greenville DTX ❤️,254368811,Silvia,,District 2,32.80416,-96.77242,Entire home/apt,89,1,8,2022-03-25,1.70,6,352,8,
53359726,Comfy 1 BDR Loft w/ Skyline Views mins from DWNTWN,432032580,Ab,,District 2,32.81282,-96.81413,Entire home/apt,108,1,12,2022-04-07,6.32,1,135,12,
53359806,"5 mins to Baylor, Uptown, Downtown, Deep Ellum! | Pool, Parking + Gym",384827082,Taylor,,District 14,32.79141,-96.79028,Entire home/apt,117,28,0,,,8,169,0,
53361826,Downtown deluxe studio with pool view,211530620,Brianna,,District 2,32.78532,-96.78294,Entire home/apt,115,2,7,2022-02-28,1.75,1,208,7,
53365023,Cozy Home in Cul De Sac Close to Downtown/Uptown,63277874,Shawn,,District 14,32.79245,-96.78822,Entire home/apt,208,2,6,2022-04-04,1.80,1,174,6,
53373308,"La Casa Bohemia: Central, Modern, Convenient 3/3",22255852,Ryan,,District 13,32.89981,-96.87644,Entire home/apt,220,4,6,2022-03-31,2.09,1,306,6,
53373931,Quiet 1 bedroom-King Bed for ultimate relaxation!,138426935,Adam,,District 4,32.7202,-96.78842,Private room,72,1,2,2021-12-10,0.48,2,69,2,
53374113,"Luxury Stay Queen Bed, Soak Tub, Equipped Kitchen",431614301,Nettie,,District 14,32.8379,-96.77324,Entire home/apt,125,2,7,2022-04-04,2.47,1,176,7,
53377895,QUIET CUL-DE-SAC    8 miles from Downtown Dallas,29523101,Sharron,,District 3,32.703,-96.85758,Entire home/apt,300,4,1,2022-01-01,0.30,5,344,1,
53379040,Spacious / Lux Uptown Dallas Views & Apartment,147106837,Euclides,,District 14,32.80271,-96.8001,Entire home/apt,127,14,2,2022-01-18,0.61,1,13,2,
53380671,SoHo Chic @ Bishop's Art District - With Discount!,998462,Robert,,District 1,32.73695,-96.86462,Entire home/apt,204,2,4,2022-03-20,0.94,7,102,4,
53383367,⚡Colorful Oasis near DTWN⭐Couple Escape⭐WFH⭐☕⭐📶⚡,107282051,Salif,,District 14,32.80749,-96.75929,Entire home/apt,115,1,4,2022-02-15,1.08,2,351,4,
53383412,"Modern 2-Bedroom, 2-Bath Apartment",51723804,DeShon,,District 6,32.79208,-96.82679,Entire home/apt,150,1,1,2022-01-02,0.30,1,316,1,
53384758,LOVELY 1 B 1B APARTMENT IN THE HEART OF DALLAS,432241458,Brianna,,District 14,32.80704,-96.80464,Entire home/apt,86,4,0,,,1,176,0,
53386506,Blue City Cottage- Peaks Historic District,66922859,Vanessa,,District 2,32.7981,-96.76862,Entire home/apt,166,3,13,2022-03-20,2.77,1,313,13,
53395247,🔑~Luxurious & Cozy Patio | Gym | Near Downtown~🔑,117880416,Jonathan,,District 2,32.87002,-96.85457,Entire home/apt,201,1,20,2022-04-06,4.26,1,56,20,
53399603,3 Miles to Downtown | 4 Bedrooms | Spacious!,405460414,Kelsie,,District 6,32.78107,-96.88332,Entire home/apt,250,2,10,2022-04-02,4.23,10,344,10,
53416675,NEW Stylish High Rise Apartment in Downtown Dallas,146312082,Chief Solutions,,District 14,32.78016,-96.79491,Entire home/apt,135,1,14,2022-03-20,3.50,1,337,14,
53418489,New Downtown Dallas🧘‍♀️🥥 Perfect for special Occasion,422827402,LockedIn Luxe,,District 2,32.77009,-96.78512,Entire home/apt,85,2,2,2022-01-02,0.48,1,343,2,
53419418,Downtown Dallas Luxury stay w/ NO CLEANING FEE!,185523988,Tray,,District 2,32.80496,-96.77356,Entire home/apt,89,2,61,2022-04-07,13.17,3,341,61,
53419982,Entire Rental 2 bedrooms 2 bath apartment unit,261318133,Tevin,,District 12,32.9948,-96.84718,Entire home/apt,136,1,3,2022-01-01,0.67,1,362,3,
53432845,🔥 Modest Top Floor Apt-Close to Everything!,425360844,Francesca,,District 2,32.80437,-96.77399,Entire home/apt,73,1,7,2022-03-21,2.08,11,349,7,
53434424,Awesome Unit in the ❤️of Knox/Henderson,348344156,Armando,,District 14,32.82636,-96.78635,Entire home/apt,129,1,6,2021-12-18,1.37,3,69,6,
53436885,DREAM LOWCATION/NEAR DOWNTOWN DALLAS 📍🌃👀,380047010,Malek,,District 1,32.76802,-96.82276,Entire home/apt,93,1,19,2022-04-02,4.22,3,65,19,
53437287,NEW LUXURY PARK-FRONT OASIS IN THE HEART OF DALLAS,429952199,Kayli,,District 2,32.79323,-96.76954,Entire home/apt,119,1,30,2022-04-03,6.92,4,49,30,
53441359,LongTerm 3 Bd Home,374670018,Jeffery,,District 5,32.75333,-96.69082,Entire home/apt,151,7,2,2022-02-26,1.03,1,128,2,
53443333,TheBrandon Luxury Near The Galleria,346878196,Voila,,District 11,32.93269,-96.82459,Entire home/apt,122,2,1,2022-01-02,0.30,2,357,1,
53450069,Quaint 1-Bedroom Villa N. Dallas,29634403,Aahil,,District 11,32.91845,-96.77607,Entire home/apt,135,2,5,2022-04-07,2.42,1,54,5,
53451132,De La Rosa Guesthouse,432811624,Rosa,,District 6,32.87427,-96.85957,Entire home/apt,84,1,16,2022-04-05,4.25,1,138,16,
53459512,Mid-Century Modern home w/pool! Relaxing & Roomy,432890138,Cyrous,,District 7,32.80365,-96.70555,Entire home/apt,342,2,15,2022-03-27,3.31,1,284,15,
53460693,Homey Bishop[Family-Friendly] 3BD-2BA,432900532,Brenda,,District 1,32.73593,-96.87112,Entire home/apt,181,2,12,2022-04-03,3.40,1,176,12,
53465438,GATOR GRAND VILLA#2,218165517,Allison,,District 2,32.78583,-96.77195,Entire home/apt,207,1,0,,,1,365,0,
53467130,FREE PARKING | KING BED | GREAT LOCATION!,112593570,Max,,District 2,32.79104,-96.80942,Entire home/apt,96,56,2,2022-04-04,0.50,109,277,2,
53476353,"★ Stunning Loft in DT Dallas w/ COOL Artist Mural I Pool,Gym,Theatr",28836312,Roy,,District 2,32.77651,-96.79599,Entire home/apt,136,1,29,2022-04-06,6.49,10,344,29,
53477868,Lovely 1-bedroom condo by the lake,433042962,David,,District 9,32.8773,-96.48276,Entire home/apt,89,1,9,2022-04-04,7.50,1,116,9,
53478524,"Great location, Relaxing, Cozy Country Home",433049264,Claudia,,District 3,32.681519,-96.918694,Entire home/apt,135,3,12,2022-03-19,3.03,1,315,12,
53480274,Lux Central 1 Bed 1 Bath Heart of Dallas w/ WiFi,338035606,Dereck,,District 14,32.79876,-96.78458,Entire home/apt,91,1,8,2022-01-21,1.89,2,99,8,
53482201,Beautiful Urban Apartment- Nearby Downtown Dallas,433081498,Hunter- Clark Investments,,District 10,32.91076,-96.74951,Entire home/apt,91,3,7,2022-04-06,2.44,1,298,7,
53482388,IT’S ᗩ ᐯIᗷᗴ-ᑌᑭTOᗯᑎ/ᗪOᗯᑎTOᗯᑎ/ᗪᗴᗴᑭ ᗴᒪᒪᑌᗰ & ᗰOᖇᗴ!,417355667,Shelbi,,District 14,32.8076,-96.76772,Entire home/apt,81,2,18,2022-03-26,4.22,1,140,18,
53483969,Overnight Gallery! The Art House! Mins to Downtown,259327790,Jair,,District 6,32.78621,-96.84954,Entire home/apt,351,2,15,2022-04-03,3.36,1,346,15,
53484776,~Summer Breeze Shared Living Space(Rm2/4-Btm Bunk),113587095,Tim,,District 7,32.74821,-96.75814,Shared room,14,3,1,2022-01-05,0.31,21,313,1,
53491337,Downtown Dallas Boutique Suite,133816159,Jordan,,District 14,32.78111,-96.79605,Entire home/apt,80,30,0,,,1,336,0,
53495354,Cheerful 3bedroom home w/driveway parking,427236947,Tiffany,,District 9,32.83354,-96.65357,Entire home/apt,250,1,1,2021-12-19,0.27,2,343,1,
53496993,Pleasant private room adjacent to Lake Ray Hubbard,253544804,Michael,,District 9,32.89814,-96.47636,Private room,45,1,1,2021-12-03,0.23,1,343,1,
53498170,Welcome to East Dallas! King Size Bed Near It All!,386936170,Elijah,,District 2,32.800579,-96.780312,Entire home/apt,146,1,17,2022-03-26,4.08,2,94,17,
53499743,Adorable Quiet Getaway | UPTOWN/DOWNTOWN | Airport,433219492,Dazilli,,District 2,32.81312,-96.81487,Entire home/apt,83,30,28,2022-04-09,6.36,1,262,28,
53500517,Stylish Downtown Home with Massive Backyard,407831997,Scott,,District 6,32.79319,-96.87676,Entire home/apt,324,2,12,2022-03-27,3.10,7,334,12,
53502474,Central Dallas Condo close to Hwy/Evything - LTerm,432052587,Rudy,,District 13,32.86846,-96.76117,Entire home/apt,59,30,1,2022-03-31,1,1,18,1,
53508142,Oak Lawn  lovely 1 bedroom Apt gateway,394532531,Kay,,District 2,32.81356,-96.81911,Entire home/apt,79,1,17,2022-04-04,3.95,4,275,17,
53510272,house in churchill,135272177,AyaB,,District 11,32.9178,-96.78851,Entire home/apt,6000,1,0,,,2,281,0,
53514503,Calming Private Bedroom A in Spacious Shared House,12548381,Jordan,,District 12,32.98914,-96.86733,Private room,50,2,1,2021-12-30,0.29,2,364,1,
53515421,Calming Private Bedroom B in Spacious Shared House,12548381,Jordan,,District 12,32.98928,-96.86738,Private room,42,1,18,2022-04-03,4.12,2,363,18,
53516229,Luxury 2.5 Bedroom Condo Downtown Dallas Farmers M,432503132,Key Homes,,District 2,32.78388,-96.78267,Entire home/apt,272,1,3,2022-03-20,1.80,2,328,3,
53517226,Lovely one-bedroom/Corp Housing with Amazing View!,146490879,Anthony,,District 6,32.86925,-96.93464,Entire home/apt,95,1,3,2022-04-04,0.86,1,147,3,
53524800,Downtown Dallas New Modern 2BDR Luxurious Stay*PH*,390812133,Essence,,District 14,32.78245,-96.80074,Entire home/apt,354,30,5,2022-03-05,1.44,4,335,5,
53525129,✪Hub 2 Entertainments ⁂ Modern Talking ✬,426943409,Yong,,District 6,32.77607,-96.84318,Entire home/apt,161,1,11,2022-04-08,5.79,2,126,11,
53535923,2 Huge Townhouses in Oak Lawn PERFECT for groups,13060870,Jerry & JC,,District 14,32.81863,-96.81317,Entire home/apt,524,2,3,2022-04-04,0.90,6,326,3,
53540465,2BR LOWCATION W/ CITYVIEWS🌃,380047010,Malek,,District 1,32.76639,-96.82102,Entire home/apt,166,1,4,2022-01-03,0.94,3,90,4,
53547970,2 bed/2bath condo Love-Field✈️ & Medical Center 🏥,86596540,Soufiane,,District 2,32.85003,-96.82735,Entire home/apt,199,1,20,2022-03-22,5.31,1,100,20,
53554157,✭✭✭  Modern | 2 TV | king | free parking | W/D ✭✭✭,108514926,Dalls,,District 11,32.92859,-96.82111,Entire home/apt,120,20,0,,,321,311,0,
53554275,✭✭✭  Modern | 2 TV | king | free parking | W/D ✭✭✭,211225279,Airbnb In Dallas,,District 11,32.92873,-96.82208,Entire home/apt,120,56,0,,,62,311,0,
53554565,✭✭✭  Modern | 2 TV | king | free parking | W/D ✭✭✭,112593570,Max,,District 11,32.93007,-96.82088,Entire home/apt,115,84,0,,,109,311,0,
53554584,Lovely 1 bedroom place near Downtown,370345003,Kimberly,,District 14,32.80053,-96.78596,Entire home/apt,116,1,8,2022-03-20,2.33,4,362,8,
53557256,Room #2..mini fridge..5 min. walk to store & bar!!,387471045,Harry,,District 3,32.6797,-96.80192,Private room,36,4,24,2022-04-04,5.50,3,14,24,
53557374,Quaint 3 bedroom minutes from Downtown,74609979,Jackie,,District 14,32.79328,-96.78916,Entire home/apt,304,3,14,2022-03-20,3.50,3,339,14,
53559523,Near Bishop Arts & Downtown (30 night minimum),22801521,Lauren,,District 1,32.75498,-96.85903,Entire home/apt,82,30,0,,,1,307,0,
53560088,"Private Bed, Private Bath, Wifi, Desk, Near DwnTwn",334800981,Joseph,,District 14,32.80104,-96.79265,Private room,60,3,6,2022-03-18,1.45,6,73,6,
53572276,Cheerful 4 bedroom home in a serene neighborhood,433845438,Radmila,,District 7,32.78403,-96.70444,Entire home/apt,184,2,31,2022-04-04,7.75,1,304,31,
53574699,Downtown Dallas Get-Away Aloft Apartment!,433867856,Empire,,District 14,32.78126,-96.7968,Entire home/apt,155,1,4,2022-03-27,1.01,3,257,4,
53574713,"★Deluxe 1BR King Suite | Pool, Parking + Gym C★",372645485,Annie,,District 11,32.93275,-96.82517,Entire home/apt,121,28,0,,,12,303,0,
53574741,K9’s Welcome -Entire Modern Oak lawn Townhouse,108005066,Aric,,District 2,32.81668,-96.8179,Entire home/apt,225,2,0,,,1,324,0,
53588459,Luxury 1-bd rental unit min from Love-field,235540399,Ms Cooper,,District 2,32.82697,-96.84718,Entire home/apt,150,1,0,,,1,364,0,
53589678,Refined Classic Estate with a Modern Sense in Bishop Arts,433982946,Melissa,,District 1,32.76156,-96.82763,Entire home/apt,752,2,2,2022-03-12,0.60,1,332,2,
53591127,Downtown 1 BR| Entire Space|Pool|Grill|Balcony|Gym,249239456,Demondre,,District 14,32.77868,-96.80193,Entire home/apt,130,1,1,2022-01-01,0.30,1,249,1,
53596097,Heart of Dallas,15861921,Josh,,District 10,32.91755,-96.73939,Private room,40,1,1,2021-12-27,0.29,1,239,1,
53604453,❇️LUXURY STAY IN THE ❤️ OF DALLAS❇️ FAST WIFI W/ 🍷&☕️,429328302,Mj,,District 2,32.80242,-96.77753,Entire home/apt,73,1,40,2022-04-07,11.76,2,333,40,
53605719,The Loft on McMillan,434105864,Melissa,,District 2,32.813328,-96.774887,Entire home/apt,300,1,8,2022-03-20,2.40,1,353,8,
53610339,Trinity grove-west Dallas 4,434113512,Khoa,,District 6,32.78534,-96.87242,Private room,57,1,0,,,5,361,0,
53611784,NEW 20% OFF Bishops Bungalow -Bishops Art District,998462,Robert,,District 1,32.72674,-96.84231,Entire home/apt,178,1,5,2022-03-21,1.52,7,365,5,
53612037,LONG STAY Getaway ONLY 1 Minute TO DOWNTOWN🏙⭐️,108763211,Landon,,District 2,32.77032,-96.78677,Entire home/apt,128,1,12,2022-03-21,3.24,4,175,12,
53612067,⭐️Lake Highlands Loft❤️ w/Courtyard Views near 6-35⭐️,66495713,Mary,,District 10,32.88608,-96.73209,Entire home/apt,112,1,16,2022-03-27,3.97,1,348,16,
53612987,Cozy 1 BR Apt. in Lower Greenville,405564117,Kay,,District 14,32.81357,-96.76748,Entire home/apt,89,1,24,2022-04-01,6.00,1,339,24,
53613729,Preston Hollow Haven,62395523,Brian,,District 13,32.88047,-96.78998,Entire home/apt,417,2,4,2022-03-17,1.10,4,339,4,
53616920,Trinity grove-west Dallas 3,434113512,Khoa,,District 6,32.78389,-96.87207,Private room,59,1,2,2022-03-13,0.85,5,362,2,
53617128,🔷 Private Downtown Dallas Vibe | NEAR DEEP ELLUM,171136598,Ozara,,District 2,32.80204,-96.77736,Entire home/apt,103,1,30,2022-04-01,7.44,2,262,30,
53620968,6 Private Multi-Unit-Studios with own Entrances,47055693,Gabriel,,District 2,32.79465,-96.76798,Entire home/apt,458,1,0,,,22,321,0,
53622298,"Casa Platino: 4 Bedrms, Pets, big yard, BishopArts",56393267,David,,District 1,32.75442,-96.83696,Entire home/apt,275,3,1,2022-01-15,0.35,8,329,1,
53623848,2Bed/1Bath Penthouse apartment in Uptown,280661175,Kiana,,District 14,32.80499,-96.7975,Entire home/apt,120,2,16,2022-03-31,3.75,1,77,16,
53631076,Downtown/DeepElm Area Entire Apt Lovely 1Bed Room,149500772,Mr Air BNB,,District 2,32.80692,-96.77453,Entire home/apt,89,1,23,2022-03-06,5.43,3,166,23,
53631877,Cozy Condo In the HEART of The Medical District,93210061,Benjamin,,District 2,32.81474,-96.83407,Entire home/apt,129,2,11,2022-03-16,2.60,1,283,11,
53641553,"Cozy Apt - self check-in, balcony, desk, wifi",27153046,Toni,,District 12,32.98997,-96.84758,Entire home/apt,66,1,6,2022-01-16,1.53,1,1,6,
53647667,Mesmerizing downtown view of Dallas with pool,434437569,Chris,,District 14,32.7846,-96.80857,Entire home/apt,198,3,4,2022-03-19,1.19,1,18,4,
53648194,Lovers Ln Condo,82201141,Lucio Properties LLC,,District 13,32.85159,-96.82758,Entire home/apt,101,60,11,2022-02-14,2.58,2,299,11,
53654169,Spacious 2BR | FREE parking | GYM | pool | WIFI,108514926,Dalls,,District 14,32.80783,-96.79652,Entire home/apt,149,60,1,2022-01-14,0.34,321,290,1,
53655093,Amazing Townhome near Galleria Mall,166905228,Ester,,District 13,32.92182,-96.80756,Entire home/apt,180,4,0,,,12,355,0,
53656561,Flexible / Steps to Highland Park / 4bedroom,430957331,Deisy,,District 14,32.82035,-96.81297,Entire home/apt,327,14,0,,,18,345,0,
53659932,Lovely 1-bedroom rental unit in Dallas,72603991,Rohan,,District 14,32.84156,-96.77309,Entire home/apt,76,28,0,,,1,311,0,
53660309,♥️ Large & Modern 1BD/1 BA w Free Gated Parking!,425360844,Francesca,,District 2,32.80548,-96.77342,Entire home/apt,102,1,4,2022-01-02,1.00,11,337,4,
53660756,Downtown/Deep Ellum Amazing Location Very Private,278939665,Sadie,,District 2,32.77016,-96.78648,Entire home/apt,92,1,14,2022-03-25,3.44,4,289,14,
53664375,★The Emerald Escape | 5★ Location | ♛ King Bed,419552163,Jump Street,,District 14,32.799927,-96.784843,Entire home/apt,139,1,26,2022-03-31,9.63,1,222,26,
53664424,Super Cozy Brand New Apartment Downtown Dallas,278939665,Sadie,,District 2,32.77041,-96.78767,Entire home/apt,78,1,20,2022-04-04,4.96,4,351,20,
53664581,Cozy Brand New Downtown Dallas Apartment,278939665,Sadie,,District 2,32.77015,-96.7881,Entire home/apt,79,1,13,2022-03-21,3.61,4,345,13,
53666164,Downtown Arts District 1 Bedroom,51318032,Brian,,District 14,32.78776,-96.79899,Entire home/apt,247,1,14,2022-04-07,5.38,1,37,14,
53669972,✪DIFFRENT|Antique Modern Getaway|Pets & Huge Yard✪,289869332,Madeline,,District 6,32.76722,-96.84337,Entire home/apt,297,1,47,2022-03-23,11.75,13,66,47,
53671221,Cheery 1 bedroom apartment in Bishop Arts,55953759,Amy,,District 1,32.747353,-96.82666,Entire home/apt,130,1,25,2022-03-25,6.70,2,146,25,
53671521,Lake Highlands townhouse with 2 BR and office,434650527,Calumet,,District 13,32.89116,-96.76276,Entire home/apt,254,3,0,,,1,140,0,
53674229,Comfy Quiet University Condo,66471365,Tinker,,District 14,32.84276,-96.76684,Entire home/apt,95,30,1,2022-02-07,0.48,3,52,1,
53674291,Bright Spacious Condo Near Hospitals,66471365,Tinker,,District 14,32.84294,-96.7685,Entire home/apt,99,30,1,2022-03-18,1,3,83,1,
53675745,Cozy 2 Bed + Office | Bishop Arts District,64060219,Jessica,,District 1,32.74632,-96.85046,Entire home/apt,175,2,8,2022-04-03,2.12,1,144,8,
53677291,😍Spacious Home with Hot tub/Heated POOL&Pool Table,87791367,Alyssia,,District 9,32.88689,-96.58083,Private room,373,1,4,2022-01-02,1.00,3,299,4,
53677550,"Quiet Lakeside Living, Prime & Centrally Located",434714058,Willibroad,,District 13,32.87611,-96.76646,Entire home/apt,122,1,3,2022-04-02,1.91,1,364,3,
53677809,😍Perfect Lakeside Home Heated Pool & 🎱 Pool Table😊,87791367,Alyssia,,District 9,32.88866,-96.57858,Entire home/apt,518,1,4,2022-01-03,1.14,3,307,4,
53681618,Full size bed with Vanity/desk. Vaccinated only!,64684142,Eslendy,,District 12,33.00425,-96.79649,Private room,40,1,10,2022-04-02,2.91,5,270,10,
53683306,Trinity Groves Luxury Townhome Skyline Views,26473416,Brian,,District 6,32.77636,-96.8388,Entire home/apt,450,2,0,,,1,108,0,
53683537,HISTORIC HIDEAWAY - Centrally Located and SPACIOUS,51662786,Shelby,,District 14,32.80098,-96.75613,Entire home/apt,108,2,8,2022-03-30,2.11,22,68,8,
53683982,Urban View Condo Amazing Dallas Skyline & Ambience,252668287,Clinton,,District 6,32.77877,-96.82947,Entire home/apt,106,2,17,2022-04-04,4.81,1,355,17,
53690350,Beautiful Clean Comfortable Centrally Located 1B1B,150382569,MetaPro,,District 6,32.774886013831626,-96.82728358231648,Entire home/apt,83,2,16,2022-04-04,4.80,2,80,16,
53690439,1 Bedroom Business/Leisure,421084840,Ashley,,District 14,32.79888,-96.78549,Entire home/apt,117,2,6,2022-03-14,1.82,1,350,6,
53701208,😍Oasis Backyard with heated Pool & Jacuzzi 🎬 Movie,87791367,Alyssia,,District 9,32.88549,-96.58036,Entire home/apt,750,1,1,2022-04-04,1,3,299,1,
53701860,Dallas Galleria Stylish 1 Bed 1 Bath (Loft),341818688,Bobby,,District 11,32.93795,-96.81505,Entire home/apt,179,1,6,2022-03-19,1.58,2,365,6,
53703404,Steps to Highland Park | Spacious comfy 4 bedrm,41390042,Zvi,,District 14,32.82222,-96.8121,Entire home/apt,352,5,4,2022-03-21,1.14,5,299,4,
53705191,Parisian Galleria Creative Studio,434960759,Tatyana,,District 14,32.78142,-96.80126,Shared room,125,2,1,2022-01-10,0.33,1,112,1,
